DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M3620453,['Reaction of electron-transfer flavoprotein ubiquinone oxidoreductase with the mitochondrial respiratory chain.'],"['Submitochondrial particles catalyze the reduction of electron-transfer flavoprotein (ETF) by NADH and succinate under anaerobic conditions in reactions that are totally inhibited by rotenone and thenoyl trifluoroacetone, respectively. The particles also catalyze the ATP-dependent reduction of NAD+ by enzymatically reduced ETF. The latter reaction is inhibited by rotenone and carbonyl cyanide chlorophenylhydrazone and all three reactions are inhibited by antibody to electrontransfer flavoprotein-ubiquinone oxidoreductase (ETF-QO). These observations indicated that ETF-QO reacts with the pool of ubiquinone that is reduced by NADH and succinic dehydrogenases. Consistent with this hypothesis, NADH- and succinic-ETF reductase activities are inhibited 99% in ubiquinone-depleted particles, and reincorporation of exogenous ubiquinone restores at least 90% of these activities. Reduction of the bc1 complex by ETF and acyl CoA oxidase activity are also inhibited by antibody to ETF-QO. Myxothiazole and antimycin which inhibit the quinonol oxidation and quinone reduction sites, respectively, in the bc1 complex also inhibit electron transport from ETF-QO through the complex according to current models of the Q-cycle (Rich, P.R. (1986) J. Bioenerg. Biomembranes 18, 145-156). The results show that ETF-QO is an obligatory component of the electron transport pathway between ETF and the ubiquinone pool and suggest a mechanism for the steady-state turnover of ETF-QO.']",['eng'],"['Animals', 'Antibodies/immunology', 'Antimycin A/analogs & derivatives', 'Antimycin A/pharmacology', 'Carbonyl Cyanide m-Chlorophenyl Hydrazone/pharmacology', 'Cattle', 'Electron Transport', 'Electron-Transferring Flavoproteins', 'Fatty Acid Desaturases/antagonists & inhibitors', 'Fatty Acid Desaturases/immunology', 'Fatty Acid Desaturases/metabolism', 'Flavoproteins/metabolism', 'Iron-Sulfur Proteins', 'Mitochondria/metabolism', 'Mitochondria, Heart/ultrastructure', 'Mitochondria, Liver/enzymology', 'Multienzyme Complexes/antagonists & inhibitors', 'Multienzyme Complexes/immunology', 'Multienzyme Complexes/metabolism', 'NAD/metabolism', 'Oxidoreductases Acting on CH-NH Group Donors', 'Rotenone/pharmacology', 'Succinates/pharmacology', 'Swine', 'Ubiquinone/metabolism']","['Antibodies', 'Electron-Transferring Flavoproteins', 'Flavoproteins', 'Iron-Sulfur Proteins', 'Multienzyme Complexes', 'Succinates', 'Rotenone (03L9OT429T)', 'NAD (0U46U6E8UK)', 'antimycin (11118-72-2)', 'Ubiquinone (1339-63-5)', 'Carbonyl Cyanide m-Chlorophenyl Hydrazone (555-60-2)', 'Antimycin A (642-15-9)', 'Fatty Acid Desaturases (EC 1.14.19.-)', 'Oxidoreductases Acting on CH-NH Group Donors (EC 1.5.-)', 'electron-transferring-flavoprotein dehydrogenase (EC 1.5.5.1)']"
M3623897,['Toxic substances and risk management.'],,['eng'],"['Hawaii', 'Humans', 'Pesticide Residues/poisoning', 'Risk']",['Pesticide Residues']
M3630337,['Lectin-histochemistry of the teleost intestine and liver under normal and starved conditions.'],,['eng'],"['Animals', 'Cyprinidae/anatomy & histology', 'Cyprinodontiformes/anatomy & histology', 'Intestines/cytology', 'Intestines/pathology', 'Lectins', 'Liver/cytology', 'Liver/pathology', 'Poecilia/anatomy & histology', 'Starvation']",['Lectins']
M3633804,['Organ donation.'],,['eng'],"['Death', 'Health Education', 'Humans', 'Tissue Donors']",
M3634044,['[Clinical aspects of dementia. Symptoms of dementia. 8].'],,['jpn'],"['Aged', 'Dementia/diagnosis', 'Humans']",
M3636416,['[My professional activities as a midwife in the past 10 years].'],,['jpn'],"['Female', 'Humans', 'Japan', 'Midwifery', 'Pregnancy']",
M3636488,['[Memory of my mother who was an experienced midwife].'],,['jpn'],"['Japan', 'Midwifery']",
M3636958,['The Barthel Index and other indices of functional ability.'],,['eng'],"['Activities of Daily Living', 'Chronic Disease/rehabilitation', 'Humans']",
M3636961,['Les tumeurs de vessie. Etude diagnostique.'],,['fre'],"['Biopsy', 'Cystoscopy', 'Humans', 'Urinary Bladder/pathology', 'Urinary Bladder Neoplasms/diagnosis', 'Urinary Bladder Neoplasms/diagnostic imaging', 'Urinary Bladder Neoplasms/pathology', 'Urography']",
M3638073,['Vårdfackets språkskola. School nurse.'],,['swe'],"['Humans', 'Language', 'School Nursing']",
M3638437,['Die Behandlung des Ulcus cruris venosum mit Kompressionsverband und Weichschaumkompressen.'],,['ger'],"['Bandages', 'Elasticity', 'Female', 'Humans', 'Leg Ulcer/therapy', 'Middle Aged']",
M3638976,['A conceptual framework for nursing practice.'],,['eng'],"['Education, Nursing', 'Health', 'Humans', 'Nursing Process', 'Nursing Theory', 'Role']",
M3640750,['Functional assessment: measurement with the Barthel Index and PULSES profile.'],,['eng'],"['Activities of Daily Living', 'Home Care Services', 'Humans', 'Nursing Assessment']",
M3641940,['[A practicing midwife in the countryside].'],,['jpn'],"['Female', 'Humans', 'Nurse Midwives', 'Professional Practice', 'Rural Health']",
M3643291,['[Activities and opinion of a practicing midwife].'],,['jpn'],"['Humans', 'Midwifery', 'Professional Practice']",
M3643292,['[My experience as a practicing midwife].'],,['jpn'],"['Humans', 'Midwifery', 'Professional Practice']",
M3643539,"[""Psychiatric skills. Tomorrow's world.""]",,['eng'],"['Education, Nursing', 'Humans', 'Psychiatric Nursing/education', 'Psychiatric Nursing/trends']",
M3645436,['From team nursing to primary nursing....'],,['eng'],"['Humans', 'Nursing, Team', 'Primary Nursing', 'Workforce']",
M3645575,['Organ transplants. Multi-organ donation.'],,['eng'],"['Humans', 'Tissue Banks', 'Tissue Donors', 'Tissue and Organ Procurement']",
M3647144,['[My image of a midwife].'],,['jpn'],"['Humans', 'Nurse Midwives']",
M3647145,['[Experience by a midwife outside the maternity ward: comments by a former midwife acting as a nursing director].'],,['jpn'],"['Administrative Personnel', 'Humans', 'Nurse Administrators', 'Nurse Midwives']",
M3650355,['[An essay by a midwife. 38. The result of the efforts of 9 months].'],,['jpn'],"['Humans', 'Nurse Midwives', 'Writing']",
M3650540,['[Workshop on the role of nursing in primary health care].'],,['jpn'],"['Education, Nursing, Continuing', 'Humans', 'Primary Nursing']",
M3651068,['Hjärndödsbegreppet. Organdonation eller forskning år följdeffekter.'],,['swe'],"['Brain Death', 'Humans', 'Tissue and Organ Procurement']",
M3653457,['Zur Stellung der Windeldermatitis im ekzematösen Formenkreis.'],,['ger'],"['Child', 'Child, Preschool', 'Dermatitis, Atopic/diagnosis', 'Diaper Rash/diagnosis', 'Follow-Up Studies', 'Humans', 'Infant']",
M3655629,['Changes in annual tuberculosis notification rates between 1978/79 and 1983 for the population of Indian subcontinent ethnic origin resident in England.'],"['In two national surveys of tuberculosis notifications in England conducted in 1978/79 and 1983 the estimated annual notification rates for the Indian subcontinent (Indian, Pakistani, and Bangladeshi) ethnic groups were considerably higher than the rate for the white ethnic group. The mean annual decline in rates between the surveys appeared to be greater for the Indian and the Pakistani and Bangladeshi ethnic groups, 15% and 16% respectively, than for the white ethnic group (7%). Data from two small sample population surveys, the National Dwelling and Housing Survey in 1978 and the Labour Force Survey in 1983, were used to calculate the rates. However, comparison of the estimates for the population of Indian subcontinent ethnic origin in England from these surveys revealed discrepancies between them. Additional information from the Labour Force Survey on the year of first entry to the United Kingdom (UK) permitted the calculation of new estimates for the 1978 population, and based on these estimates the annual notification rates for 1978/79 were 287 per 100,000 for the Indian and 286 per 100,000 for the Pakistani and Bangladeshi ethnic groups. The rates for 1983 were 178 and 169 respectively, and the mean annual decline between the surveys was 11% for the Indian and 12% for the Pakistani and Bangladeshi ethnic groups. There were important changes in the characteristics of the population of Indian subcontinent ethnic origin in England between 1978 and 1983, and therefore the rates for both surveys have been standardised by the method of direct standardisation to a common reference population. Standardizing for year of entry to the UK, place of birth (UK or abroad), age, and sex reduced the mean annual decline in the notification rate to 4% for the Indian and 9% for the Pakistani and Bangladeshi ethnic groups. The much greater reduction in the rate of decline in the Indian ethnic group is due to the substantial decline between the surveys in the proportion of recent immigrants, the group with the highest annual notification rate, in that population. Future trends will continue to be influenced by immigration patterns, but it will also be important to monitor the rates among the increasing proportion of the population born in the UK or resident in England for more than five years.']",['eng'],"['Bangladesh/ethnology', 'Demography', 'England', 'Humans', 'India/ethnology', 'Pakistan/ethnology', 'Tuberculosis/epidemiology', 'Tuberculosis/ethnology']",
M3661953,"['""Self-taming"": Eine Alternative zur Prophylaxe des durch Succinylcholin induzierten Schmerzes.']","['Muscle pain associated with single-bolus administration of suxamethonium is reported to be one of the common complications of this technique. Since suxamethonium is the most commonly used relaxant in our department and priming with nondepolarizing muscle relaxants is also reported to be linked with complications, while the literature concerning this problem is very contradictory, we wondered if the so-called ""self-taming"" method represents an alternative to pretreatment with nondepolarizing muscle relaxants. One hundred thirty-two patients (69 male, 63 female) were randomly allocated to three groups. Anesthesia was induced with thiopentone 7 mg/kg body weight. Group 1 (n = 44) was pretreated with 2 mg pancuronium bromide 3 min prior to full relaxation with suxamethonium 1.5 mg/kg. Group 2 (n = 43) received no pretreatment. Group 3 (n = 45) received 4 mg suxamethonium i.v. after induction. One minute later the remaining dose of suxamethonium was applied (""self-taming""). Muscle fasciculation and postoperative myalgia were verified by means of a score. Neuromuscular transmission was recorded on a monitor after controlled train-of-four stimulus and time of onset of neuromuscular blockade was measured. With regard to muscle fasciculation, postoperative pain, and onset of neuromuscular blockade, ""self-taming"" with suxamethonium yielded results identical to pretreatment with pancuronium bromide. It may therefore be considered as an alternative to pretreatment with nondepolarizing muscle relaxants.']",['ger'],"['Adult', 'Anesthesia, General', 'Drug Administration Schedule', 'Fasciculation/chemically induced', 'Female', 'Humans', 'Male', 'Middle Aged', 'Muscle Contraction/drug effects', 'Muscle Relaxation/drug effects', 'Neuromuscular Junction/drug effects', 'Pain/chemically induced', 'Pain/prevention & control', 'Pancuronium/administration & dosage', 'Succinylcholine/administration & dosage', 'Succinylcholine/adverse effects']","['Succinylcholine (J2R869A8YF)', 'Pancuronium (J76UF062FS)']"
M3662945,['Research trends in multiple sclerosis.'],,['eng'],"['Humans', 'Multiple Sclerosis/epidemiology', 'Multiple Sclerosis/etiology', 'Multiple Sclerosis/genetics', 'Multiple Sclerosis/immunology', 'Research']",
M3666488,"['Obezvrezhivanie moloka, soderzhashchego ostatki pestitsidov.']",,['rus'],"['Animals', 'Cattle', 'Decontamination/methods', 'Food Contamination/analysis', 'Milk/analysis', 'Pesticide Residues/analysis', 'Pesticide Residues/isolation & purification', 'Time Factors']",['Pesticide Residues']
M3670725,['Ethanol enhances recurrent inhibition in the dentate gyrus of the hippocampus.'],"['Intraperitoneal injection of ethanol (2 g/kg) substantially augmented recurrent inhibition in the dentate gyrus, as measured by population responses to paired-pulse stimulation of the perforant path. In contrast, this dose of ethanol had no significant effect on singly evoked (or conditioning) population spikes. These data indicate that the increased recurrent inhibition by ethanol was not due to a generalized depressant effect, and suggests that at these doses and time points ethanol can selectively alter synaptic transmission in the hippocampus.']",['eng'],"['Action Potentials/drug effects', 'Animals', 'Electric Stimulation', 'Ethanol/pharmacology', 'Hippocampus/drug effects', 'Hippocampus/physiology', 'Injections, Intraperitoneal', 'Male', 'Neural Inhibition/drug effects', 'Neural Pathways/physiology', 'Rats', 'Rats, Inbred Strains']",['Ethanol (3K9958V90M)']
M3670784,['Primary nursing revised.'],,['eng'],"['Humans', 'Nursing Staff, Hospital', 'Primary Nursing']",
M3673199,['Beidseitige spontane Schenkelhalsfraktur bei chronischem Alkoholismus und Leberzirrhose.'],"['One case of a double-time, bilateral spontaneous fracture of the femoral neck as a result of a hepatogenic osteopathy is reported. The other reasons for spontaneous fractures are shortly mentioned, the osteopathy in chronic liver disease is examined more closely.']",['ger'],"['Adult', 'Alcoholism/complications', 'Femoral Neck Fractures/diagnostic imaging', 'Femoral Neck Fractures/surgery', 'Fractures, Spontaneous/diagnostic imaging', 'Fractures, Spontaneous/surgery', 'Hip Prosthesis', 'Humans', 'Liver Cirrhosis, Alcoholic/complications', 'Liver Function Tests', 'Male', 'Radiography']",
