DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M18475710,['Inflammation in cystic fibrosis.'],,['eng'],,
M18479590,"['Intraocular pressure reduction with travoprost/timolol fixed combination, with and without adjunctive brinzolamide, in glaucoma.']","['Objective!#!To investigate if combined intraocular pressure (IOP)-lowering medication with travoprost/timolol fixed combination and a carbonic anhydrase inhibitor, brinzolamide, is superior to both travoprost monotherapy and travoprost/timolol fixed-combination therapy in primary open-angle glaucoma and ocular hypertension.!##!Methods!#!Following a 4-week wash-out period and using 4-week long treatment periods, 20 primary open-angle glaucoma or ocular hypertension patients were treated with evening travoprost 0.004%, then switched to evening travoprost 0.004%/timolol 0.5% fixed combination, and finally the treatment was combined with adjunctive twice-daily brinzolamide 1% ophthalmic suspension. Both eyes were treated, but only one eye per patient (the eye with the higher mean diurnal IOP at baseline), was evaluated. IOP was measured at 8 a.m., 12 noon and 4 p.m. at baseline and at the end of each treatment period.!##!Results!#!Mean diurnal IOP (mean (SD)) at baseline was 28.5 (7.3) mmHg which decreased to 22.3 (6.3) mmHg on travoprost, 19.2 (3.4) mmHg on travoprost/timolol fixed combination and 17.3 (3.4) mmHg when the brinzolamide was added to the travoprost/timolol combination (ANOVA, contrast test, p<0.003 for all comparisons). The individual time point IOP values showed similar and significant stepwise differences.!##!Conclusion!#!Adjunctive brinzolamide medication provided further IOP decrease in patients receiving evening-dosed travoprost/timolol fixed combination. The travoprost/timolol fixed combination was significantly more effective in IOP reduction than travoprost monotherapy, which by itself induced a significant IOP decrease compared to the untreated baseline value. The results of this open label study suggest that combined therapy with travoprost/timolol fixed combination and brinzolamide is clinically useful for IOP-lowering in primary open-angle glaucoma and ocular hypertension.']",['eng'],"['Aged', 'Cloprostenol/administration & dosage', 'Cloprostenol/analogs & derivatives', 'Cloprostenol/pharmacology', 'Cloprostenol/therapeutic use', 'Drug Combinations', 'Drug Therapy, Combination', 'Female', 'Glaucoma/drug therapy', 'Glaucoma/physiopathology', 'Humans', 'Intraocular Pressure/drug effects', 'Male', 'Middle Aged', 'Sulfonamides/administration & dosage', 'Sulfonamides/pharmacology', 'Sulfonamides/therapeutic use', 'Thiazines/administration & dosage', 'Thiazines/pharmacology', 'Thiazines/therapeutic use', 'Timolol/administration & dosage', 'Timolol/pharmacology', 'Timolol/therapeutic use', 'Travoprost']","['Drug Combinations', 'Sulfonamides', 'Thiazines', 'Cloprostenol (4208238832)', 'Timolol (817W3C6175)', 'brinzolamide (9451Z89515)', 'Travoprost (WJ68R08KX9)']"
M18480101,['An overview of the wcd EST clustering tool.'],"[""Unlabelled!#!The wcd system is an open source tool for clustering expressed sequence tags (EST) and other DNA and RNA sequences. wcd allows efficient all-versus-all comparison of ESTs using either the d(2) distance function or edit distance, improving existing implementations of d(2). It supports merging, refinement and reclustering of clusters. It is 'drop in' compatible with the StackPack clustering package. wcd supports parallelization under both shared memory and cluster architectures. It is distributed with an EMBOSS wrapper allowing wcd to be installed as part of an EMBOSS installation (and so provided by a web server).!##!Availability!#!wcd is distributed under a GPL licence and is available from http://code.google.com/p/wcdest.!##!Supplementary information!#!Additional experimental results. The wcd manual, a companion paper describing underlying algorithms, and all datasets used for experimentation can also be found at www.bioinf.wits.ac.za/~scott/wcdsupp.html.""]",['eng'],"['Algorithms', 'Base Sequence', 'Cluster Analysis', 'Expressed Sequence Tags', 'Internet', 'Molecular Sequence Data', 'Pattern Recognition, Automated/methods', 'Sequence Alignment/methods', 'Sequence Analysis, DNA/methods', 'Software']",
M18481465,['Evidence-based Nursing (EBN) als wichtiger Baustein der pflegerischen Entscheidung. EBN und seine Bedeutung für Pflegeentwicklung und für Pflegemanagement.'],,['ger'],"['Child', 'Clinical Nursing Research/standards', 'Decision Support Techniques', 'Education, Nursing/standards', 'Evidence-Based Medicine', 'Germany', 'Humans', 'Nursing Care/standards', 'Patient Participation', 'Pediatric Nursing/education', 'Pediatric Nursing/standards', 'Total Quality Management/standards']",
M18483025,['Placebo effect: Implementing placebo.'],,['eng'],"['Humans', 'Placebo Effect', 'Placebos']",['Placebos']
M18485381,"['The use of mesh for pelvic reconstruction--how much, what type and where?']",,['eng'],"['Humans', 'Prolapse', 'Surgical Mesh/adverse effects', 'Surgical Mesh/utilization', 'Urinary Incontinence, Stress/surgery']",
M18488102,['A RBCCV está no PubMed/Medline!'],,['por'],"['Abstracting and Indexing as Topic', 'Brazil', 'Periodicals as Topic', 'PubMed']",
M18488436,['Improvement in self-reported exercise participation with the combination of tiotropium and rehabilitative exercise training in COPD patients.'],"['Background!#!Improvements in ventilatory mechanics with tiotropium increases exercise tolerance during pulmonary rehabilitation. We wondered whether tiotropium also increased physical activities outside of pulmonary rehabilitation.!##!Methods!#!COPD patients participating in 8 weeks of pulmonary rehabilitation were studied in a randomized, double-blind, placebo-controlled trial of tiotropium 18 microg daily (tiotropium = 47, placebo = 44). Study drug was administered for 5 weeks prior to, 8 weeks during, and 12 weeks following pulmonary rehabilitation. Patients completed a questionnaire documenting participation in pre-defined activities outside ofpulmonary rehabilitation during the 2 weeks prior to each visit. Patients who submitted an activity questionnaire at week 4 and on at least one subsequent visit were included in the analysis. For each patient, the number of sessions was multiplied with the duration of each activity and then summed to give overall activity duration.!##!Results!#!Patients (n = 46) had mean age of 67 years, mean baseline FEVJ of 0.84 L (33% predicted). Mean (SE) increase in duration of activities (minutes during 2 weeks prior to each visit) from week 4 (prior to PR) to week 13 (end of PR) was 145 (84) minutes with tiotropium and 66 (96) minutes with placebo. The increase from week 4 to week 25 (end of follow-up) was 262 (96) and 60 (93) minutes for the respective groups. Increases in activity duration from week 4 to weeks 17, 21, and 25 were statistically significant with tiotropium. No statistical differences over time were observed within the placebo-treated group and differences between groups were not significant.!##!Conclusions!#!Tiotropium appears to amplify the effectiveness of pulmonary rehabilitation as seen by increases in patient self-reported participation in physical activities.']",['eng'],"['Aged', 'Bronchodilator Agents/therapeutic use', 'Double-Blind Method', 'Exercise', 'Exercise Tolerance', 'Female', 'Follow-Up Studies', 'Forced Expiratory Volume', 'Health Behavior', 'Humans', 'Male', 'Middle Aged', 'Pulmonary Disease, Chronic Obstructive/drug therapy', 'Pulmonary Disease, Chronic Obstructive/psychology', 'Pulmonary Disease, Chronic Obstructive/rehabilitation', 'Scopolamine Derivatives/therapeutic use', 'Self-Assessment', 'Tiotropium Bromide']","['Bronchodilator Agents', 'Scopolamine Derivatives', 'Tiotropium Bromide (XX112XZP0J)']"
M18488942,['I pericoli del disturbo da deficit di attenzione e iperattività (ADHD).'],,['ita'],"['Attention Deficit Disorder with Hyperactivity', 'Humans', 'Risk Factors']",
M18492577,['Automated flossing device reduces plaque but not gingivitis.'],,['eng'],,
M18496073,['Newborn individualized developmental care and assessment program training and education.'],"[""The Newborn Individualized Developmental Care and Assessment Program (NIDCAP) was developed from a multidisciplinary study of the preterm infant's behavior, and serves as a guide for the newborn intensive care unit (NICU) professional to provide individualized developmental care. Implementation of the NIDCAP approach has reduced the iatrogenic complications of prematurity and enhanced the infant's neurobehavioral competence. This theory- and evidence-based approach involves formal training and education and requires a multidisciplinary commitment to change within the context of the hospital system. Site assessment and self-assessment of individual trainees initiate the process for a thorough and reflective change in clinical practice within the NICU. The training consists of work sessions with the NIDCAP trainer, interspersed with guided independent neurobehavioral observations. The clinical report interprets the meaning of the infant's observed behavior within the context of the NICU environment, the infant's medical status, and the family concerns in order to best articulate the infant's goals, from which individualized suggestions for care are developed. NIDCAP is a system-wide intervention approach that strives to enhance relationships between infants and families and the professionals who care for them.""]",['eng'],"['Child Development', 'Humans', 'Infant Behavior', 'Infant, Newborn', 'Infant, Premature/physiology', 'Inservice Training/methods', 'Inservice Training/organization & administration', 'Intensive Care Units, Neonatal', 'Intensive Care, Neonatal/methods']",
M18499285,['Association between epistaxis and hypertension: a one year follow-up after an index episode of nose bleeding in hypertensive patients.'],"['Association between epistaxis and hypertension is controversial. In this study, we evaluated in hypertensive patients the incidence of epistaxis according to stages of hypertension and compared blood pressure (BP) readings in these episodes to routine readings. Thirty-six patients admitted to the Emergency Department (ED) with epistaxis were enrolled and divided into 3 groups according to hypertension severity (JNC-VI criteria). BP readings were obtained weekly (routine BP) and in the setting of a new episode of epistaxis (epistaxis BP). No difference in the incidence of epistaxis was found: patients with hypertension stage 1 had 7.6+/-4.1 episodes/year, those in stage 2 had 8.0+/-4.0 and in stage 3 the incidence was 8.2+/-3.9 (p=ns). The average SBP for all 36 patients was 154+/-19 mmHg on routine readings and 157+/-22 mmHg on epistaxes episodes (p=ns). No difference was also observed regarding DBP: 104+/-18 mmHg vs. 105+/-18 mmHg (p=ns). In conclusion, epistaxis incidence in hypertensive patients is not associated to hypertension severity. Moreover, BP readings in the setting of epistaxis are similar to readings obtained in routine situations.']",['eng'],"['Adult', 'Aged', 'Aged, 80 and over', 'Blood Pressure/physiology', 'Epistaxis/complications', 'Epistaxis/diagnosis', 'Epistaxis/physiopathology', 'Female', 'Follow-Up Studies', 'Humans', 'Hypertension/complications', 'Hypertension/diagnosis', 'Hypertension/physiopathology', 'Male', 'Middle Aged']",
